track_id,track_name,artist_name,year,popularity,tempo,danceability,energy,valence,acousticness,liveness,speechiness,instrumentalness,duration_ms,lead_artist
6J7PIkhtHwmFjPLq0SyuPj,Dark Times,"The Weeknd, Ed Sheeran",2015,62,132.608,0.501,0.403,0.27,0.116,0.124,0.0747,1.03e-05,260640.0,The Weeknd
05kJkr80XEaZeN8kxyQoFp,Lavender Haze - Acoustic Version,Taylor Swift,2023,61,97.075,0.724,0.554,0.71,0.772,0.0791,0.0392,6.32e-05,174376.0,Taylor Swift
4iK0QSCW3nmt6bsZtAjzX6,Deep Down,TOMORROW X TOGETHER,2023,61,123.987,0.801,0.471,0.41,0.0597,0.0675,0.0795,0.000253,163619.0,TOMORROW X TOGETHER
7CHDUDw89DCR8vvI0yTXGa,Beautiful Restriction,NewJeans,2023,61,124.904,0.609,0.869,0.338,0.166,0.224,0.0567,0.0,232453.0,NewJeans
6J834IBcZJMH38ksrgAqwF,Paris,Taylor Swift,2022,61,110.962,0.696,0.485,0.339,0.103,0.136,0.123,6.69e-05,196259.0,Taylor Swift
3jzbpOzoYa22FvzBkNkLvC,Bigger Than The Whole Sky,Taylor Swift,2022,61,165.523,0.395,0.226,0.0656,0.829,0.115,0.0518,0.00322,218503.0,Taylor Swift
2d3d9xZutJjmUpntiyHt3F,Anti-Hero - Acoustic Version,Taylor Swift,2022,61,96.864,0.624,0.332,0.397,0.597,0.195,0.0365,0.000679,196473.0,Taylor Swift
5XbA7TAqsD0fj0dGBrbb0D,I Heard You're Married (feat. Lil Wayne),"The Weeknd, Lil Wayne",2022,61,109.946,0.736,0.848,0.784,0.103,0.299,0.171,0.0,263642.0,The Weeknd
04CHEoMbrLOiX8co3EG5dO,Thursday's Child Has Far To Go,TOMORROW X TOGETHER,2022,61,167.14,0.631,0.762,0.668,0.049,0.0926,0.105,0.0,211399.0,TOMORROW X TOGETHER
5XO1SOADQxkdqGLFxX8rLN,The Great Mermaid,LE SSERAFIM,2022,61,94.963,0.625,0.824,0.438,0.000884,0.0908,0.0614,0.0,177795.0,LE SSERAFIM
5pcjystBtalYeqaiXCcgEY,You All Over Me (feat. Maren Morris) (Taylor's Version) (From The Vault),"Taylor Swift, Maren Morris",2021,61,142.731,0.589,0.496,0.44,0.818,0.101,0.0377,0.0,220839.0,Taylor Swift
1lb61ya67YS87CtjYN0bil,No Rules,TOMORROW X TOGETHER,2021,61,120.03,0.747,0.736,0.703,0.00158,0.214,0.0544,3.3e-05,186076.0,TOMORROW X TOGETHER
5NU40QTlXrDUJzDBdv79bg,Deserve You,Justin Bieber,2021,61,89.934,0.677,0.633,0.409,0.0314,0.112,0.0771,0.0,187239.0,Justin Bieber
6rap8NpGq8LDcVaJWkKFPn,champagne problems,Taylor Swift,2020,61,171.346,0.463,0.248,0.325,0.92,0.113,0.0374,0.0,244000.0,Taylor Swift
3w9VRlKPvNxj40RdUGRweH,dorothea,Taylor Swift,2020,61,119.953,0.607,0.488,0.361,0.694,0.129,0.0264,0.0,225880.0,Taylor Swift
7bFqfMKnKsZJH9FytUXg3E,exile (feat. Bon Iver) - the long pond studio sessions,"Taylor Swift, Bon Iver",2020,61,151.956,0.359,0.305,0.108,0.848,0.111,0.0306,6.74e-05,279893.0,Taylor Swift
5SGEPm9ge10bD4j3ec9UHV,Missed You - Bonus Track,The Weeknd,2020,61,151.98,0.689,0.374,0.321,0.115,0.111,0.0851,0.000132,144540.0,The Weeknd
5T03itPFOPGGkvVPvPiyla,Put It All on Me (feat. Ella Mai),"Ed Sheeran, Ella Mai",2019,61,101.007,0.627,0.594,0.388,0.256,0.373,0.0479,0.0,197093.0,Ed Sheeran
6SznMYPQJHzr3IwsAHLId2,Bibia Be Ye Ye,Ed Sheeran,2017,61,127.067,0.738,0.677,0.882,0.52,0.133,0.0824,0.0,176747.0,Ed Sheeran
2dfHh7ECGxfNqZTQno09Vk,Hearts Don't Break Around Here,Ed Sheeran,2017,61,105.177,0.604,0.366,0.181,0.719,0.162,0.0267,0.0,248413.0,Ed Sheeran
4mJDfMcT7odIUjWlb2WO4L,Baby One More Time - Recorded at Spotify Studios New York City,Ed Sheeran,2017,61,104.511,0.792,0.307,0.631,0.189,0.0834,0.0522,0.0,177215.0,Ed Sheeran
15BlympuVSfZFROojEMY2M,Don't Let Me Down (feat. Daya) - Illenium Remix,"The Chainsmokers, Daya, ILLENIUM",2016,61,79.648,0.428,0.656,0.355,0.0751,0.15,0.075,0.181,218933.0,The Chainsmokers
1KnJwhZU3DIBe54Q4HPpIl,Higher,Rihanna,2016,61,153.199,0.292,0.567,0.392,0.112,0.119,0.0416,1.01e-06,120627.0,Rihanna
2f7HKQh8zptKYnO6aIhErl,Kiss It Better - R3hab Remix,Rihanna,2016,61,102.023,0.73,0.743,0.475,0.0583,0.103,0.0417,0.0,184200.0,Rihanna
7HtPBwBoCBDy1tpstag7HL,Starboy,"The Weeknd, Daft Punk",2016,61,186.038,0.677,0.592,0.528,0.134,0.175,0.281,3.86e-06,230453.0,The Weeknd
27BgDmciSjoxTG0almHTpZ,Love To Lay,The Weeknd,2016,61,116.971,0.711,0.807,0.698,0.052,0.214,0.0608,0.0,223293.0,The Weeknd
7lsYGc5H5DHktxO7gbB8bN,Ordinary Life,The Weeknd,2016,61,149.882,0.544,0.586,0.361,0.0276,0.0962,0.0794,0.0,221920.0,The Weeknd
1bAvtmTl0F9loyz9AwPwp7,Losers,"The Weeknd, Labrinth",2015,61,91.007,0.666,0.485,0.287,0.0355,0.504,0.053,0.000599,281147.0,The Weeknd
0SNIAtRCPVVLoGEPcuHSIc,I'll Show You,Justin Bieber,2015,61,133.595,0.401,0.608,0.0761,0.0505,0.183,0.0578,7.96e-05,199947.0,Justin Bieber
2vz6HIZBaQOnWCH7kKhKQH,Die For You,The Weeknd,2024,60,133.719,0.545,0.533,0.455,0.107,0.158,0.0667,0.0,260256.0,The Weeknd
7c75oBbQEqm6HFSgjjy2Ib,Deja Vu (Sped Up Ver.),TOMORROW X TOGETHER,2024,60,97.701,0.643,0.64,0.343,0.0752,0.192,0.0486,0.0,142849.0,TOMORROW X TOGETHER
2ixHc1vhAsk6URSaPB0fwL,Deja Vu (Slowed + Reverb Ver.),TOMORROW X TOGETHER,2024,60,146.491,0.54,0.759,0.168,0.196,0.078,0.0611,0.0,195994.0,TOMORROW X TOGETHER
2qcLLzq1deFSABxoqWFGdi,Acróstico - Milan + Sasha,Shakira,2024,60,143.836,0.734,0.446,0.353,0.827,0.104,0.074,1.32e-06,171674.0,Shakira
77LZvE2XLYn2AW55UxIG8H,Happy Fools (feat. Coi Leray),"TOMORROW X TOGETHER, Coi Leray",2023,60,163.952,0.698,0.742,0.545,0.158,0.146,0.251,0.0,155753.0,TOMORROW X TOGETHER
3e10Ct9oFcIdgFjkDUBV2k,Beautiful Love - Free Fire,Justin Bieber,2022,60,110.985,0.797,0.595,0.537,0.0447,0.108,0.0465,1.53e-06,207838.0,Justin Bieber
24OeEKPQ8qqNZnPevRHxUT,Red Eye (feat. TroyBoi),"Justin Bieber, TroyBoi",2021,60,96.033,0.815,0.816,0.774,0.0501,0.0761,0.0513,0.000887,187453.0,Justin Bieber
23EquxExXkNmGCCY96P0Iu,Hailey,Justin Bieber,2021,60,100.042,0.462,0.745,0.254,0.0367,0.0795,0.0699,0.0,193355.0,Justin Bieber
2NnrAdjE9cPdMklonMBuAv,willow - dancing witch version (Elvira remix),"Taylor Swift, ELVIRA",2020,60,83.922,0.429,0.567,0.67,0.449,0.536,0.272,1.5e-05,184819.0,Taylor Swift
7o3Mcis1uKcYDuuJD1W0Rm,King Of The Fall,The Weeknd,2020,60,78.018,0.585,0.757,0.208,0.101,0.273,0.0599,0.0,301595.0,The Weeknd
6utQlfLooYsUkq5xUg3vxt,Nothing Compares - Bonus Track,The Weeknd,2020,60,131.922,0.532,0.577,0.0397,0.00253,0.234,0.0352,0.0437,222307.0,The Weeknd
0VsGaRXR5WAzpu51unJTis,Best Part of Me (feat. YEBBA),"Ed Sheeran, Yebba",2019,60,81.655,0.565,0.243,0.239,0.758,0.285,0.0317,8.82e-06,243267.0,Ed Sheeran
0fTiDOXRNEN0lUeYGoSHml,Somebody,"The Chainsmokers, Drew Love",2018,60,203.443,0.32,0.63,0.323,0.192,0.102,0.0493,0.0,221987.0,The Chainsmokers
6TIU9Ehmi6dMzZK73Ym4yj,Save Myself,Ed Sheeran,2017,60,78.842,0.552,0.29,0.481,0.85,0.227,0.0448,0.0,247107.0,Ed Sheeran
5T6bJp3XgwT0IaCfKMxmAu,Perfect - Acoustic,Ed Sheeran,2017,60,94.973,0.432,0.377,0.394,0.459,0.114,0.0304,0.0,260867.0,Ed Sheeran
5ULRlgiSPSKTaJN1vU9yso,Shape of You - Acoustic,Ed Sheeran,2017,60,100.728,0.843,0.4,0.927,0.49,0.125,0.103,0.0,223573.0,Ed Sheeran
6i759FCuKx713ZnYjtpQGU,True Colors,The Weeknd,2016,60,76.676,0.616,0.424,0.582,0.284,0.173,0.251,0.0,206027.0,The Weeknd
57qiTKh8bVX0VtfUNTQqhw,Nothing Without You,The Weeknd,2016,60,109.825,0.575,0.634,0.191,0.0646,0.0878,0.068,0.0,198653.0,The Weeknd
3DX4Y0egvc0slLcLl31h2p,Secrets,The Weeknd,2016,60,109.948,0.665,0.771,0.764,0.0155,0.46,0.0533,9.6e-06,265600.0,The Weeknd
03j354P848KtNU2FVSwkDG,Real Life,The Weeknd,2015,60,90.634,0.581,0.652,0.358,0.439,0.351,0.0496,0.0,223373.0,The Weeknd
5L9WFUodzACitS1TiGm7Mi,No Sense,"Justin Bieber, Travis Scott",2015,60,133.956,0.636,0.499,0.362,0.0474,0.108,0.0309,0.0,275040.0,Justin Bieber
6YckHetPOkzxtXXaYx0Gt1,Save Your Tears,The Weeknd,2024,59,118.066,0.681,0.824,0.622,0.0186,0.484,0.0329,7.35e-06,215627.0,The Weeknd
218WdV0d4ijtTtPTKGuf1E,Starboy (feat. Daft Punk),"The Weeknd, Daft Punk",2024,59,185.986,0.692,0.593,0.5,0.154,0.125,0.28,6.99e-06,230461.0,The Weeknd
7H3cuCPaX9WHZXQ0Q9RlxH,Popular (Sped Up) (with Playboi Carti & Madonna),"The Weeknd, Madonna, Playboi Carti, xxtristanxo",2024,59,114.941,0.851,0.678,0.77,0.0306,0.285,0.191,0.00116,187556.0,The Weeknd
0tLijuYdMi1UwK7CD3B7bH,I'll See You There Tomorrow,TOMORROW X TOGETHER,2024,59,121.031,0.748,0.827,0.645,0.146,0.265,0.0512,0.0,196694.0,TOMORROW X TOGETHER
40Ccxt7rKCXiViGQKPPACR,Cómo Dónde y Cuándo,Shakira,2024,59,163.837,0.651,0.668,0.509,0.345,0.244,0.0748,0.0,179000.0,Shakira
3lJyZMz60jW3TTGeOFUrCd,Chasing That Feeling (English Ver. - Digital Only),TOMORROW X TOGETHER,2023,59,142.021,0.672,0.825,0.752,0.0133,0.063,0.0539,0.0,182670.0,TOMORROW X TOGETHER
0sNfFxw3pJkVmRsgY781vM,"FEARNOT (Between you, me and the lamppost)",LE SSERAFIM,2023,59,105.976,0.563,0.694,0.196,0.11,0.157,0.0284,0.0,206832.0,LE SSERAFIM
1gWRnZ52AK1ZUvpjjTteKf,Better Man (Taylor's Version) (From The Vault),Taylor Swift,2021,59,73.942,0.473,0.579,0.255,0.214,0.0877,0.0384,0.0,297013.0,Taylor Swift
3XoYQvTJK5KT0ynrq7mcCN,MOA Diary (Dubaddu Wari Wari),TOMORROW X TOGETHER,2021,59,113.922,0.717,0.893,0.575,0.074,0.141,0.181,0.0,188276.0,TOMORROW X TOGETHER
3buwFfY33H32wfZ6X9poV3,Somebody,Justin Bieber,2021,59,75.991,0.551,0.756,0.359,0.000284,0.118,0.045,9.48e-05,179415.0,Justin Bieber
5mdNyCS7ttVcAyVYOIFEjs,my tears ricochet - the long pond studio sessions,Taylor Swift,2020,59,129.007,0.531,0.172,0.168,0.946,0.0615,0.0351,1.01e-05,295173.0,Taylor Swift
1gaLZjPrDnHQWJds2Jg4KT,this is me trying - the long pond studio sessions,Taylor Swift,2020,59,68.097,0.435,0.332,0.157,0.928,0.0867,0.031,0.000898,209293.0,Taylor Swift
7ryS0xBZNYjQqql34GCkDp,Daylight - Live From Paris,Taylor Swift,2020,59,75.858,0.49,0.228,0.217,0.794,0.733,0.0361,0.0,262320.0,Taylor Swift
3EPgWM1zfTSzEc0z4AwWTM,cardigan - the long pond studio sessions,Taylor Swift,2020,59,86.478,0.395,0.234,0.247,0.88,0.107,0.0382,0.0,230680.0,Taylor Swift
4tyX1rw9X309WkEdh2As4B,coney island (feat. The National),"Taylor Swift, The National",2020,59,107.873,0.529,0.536,0.304,0.826,0.141,0.0627,0.00082,275320.0,Taylor Swift
2ExKb6Ag2WXob6FpkSeXhE,Save Your Tears,The Weeknd,2020,59,118.061,0.684,0.817,0.623,0.0222,0.439,0.0308,2.19e-05,215627.0,The Weeknd
6mS8cd33jFrighnLc0obxQ,Ghosting,TOMORROW X TOGETHER,2020,59,151.989,0.413,0.878,0.694,0.00319,0.305,0.0694,0.000961,223492.0,TOMORROW X TOGETHER
4wuCQX7JvAZLlrcmH4AeZF,Cross Me (feat. Chance the Rapper & PnB Rock),"Ed Sheeran, Chance the Rapper, PnB Rock",2019,59,95.005,0.746,0.787,0.607,0.212,0.0669,0.12,0.0,206187.0,Ed Sheeran
19TOAlTFq0NDHvUPQR0tkr,South of the Border (feat. Camila Cabello & Cardi B) - Cheat Codes Remix,"Ed Sheeran, Cardi B, Camila Cabello, Cheat Codes",2019,59,114.054,0.845,0.766,0.782,0.212,0.111,0.0658,0.0,195924.0,Ed Sheeran
5ug4vqGZ3eisGhY1IsziNX,Best Part of Me (feat. YEBBA),"Ed Sheeran, Yebba",2019,59,81.657,0.565,0.242,0.237,0.762,0.285,0.0318,9.3e-06,243267.0,Ed Sheeran
2U28aK9o2gI7sBL4XRzFfL,20cm,TOMORROW X TOGETHER,2019,59,136.557,0.664,0.552,0.612,0.029,0.18,0.0274,0.0,217027.0,TOMORROW X TOGETHER
73TXMz1i41sGfOuDg8gH4L,Candle In The Wind - 2018 Version,Ed Sheeran,2018,59,76.028,0.549,0.449,0.506,0.732,0.117,0.0455,0.0,198777.0,Ed Sheeran
6D2tzc8kRnZb7P1lNwMBLH,Close To You,Rihanna,2016,59,80.098,0.494,0.17,0.145,0.895,0.139,0.0337,0.0,223213.0,Rihanna
3FWPoYBDserKdzcattMFGa,Roses (feat. ROZES),"The Chainsmokers, ROZES",2015,59,100.033,0.718,0.808,0.309,0.0299,0.225,0.0473,0.00414,225813.0,The Chainsmokers
6cy83P2limyzaFSl3OoQe0,"Towards The Sun - From The ""Home"" Soundtrack",Rihanna,2015,59,170.17,0.266,0.689,0.264,0.0531,0.152,0.0389,0.0,273293.0,Rihanna
2fTe41iso7GyCLuRu3UmJh,Popular (Slowed) (with Playboi Carti & Madonna),"The Weeknd, Madonna, Playboi Carti, xxtristanxo",2024,58,83.145,0.785,0.605,0.69,0.0755,0.163,0.186,1.29e-05,258418.0,The Weeknd
4SD0V2HMxkBupk6ml9alm4,In Your Eyes,The Weeknd,2024,58,100.029,0.667,0.717,0.727,0.00318,0.0754,0.033,1.73e-05,237522.0,The Weeknd
0kXG39GnyM0YtG3ct38P6u,Call Out My Name,The Weeknd,2024,58,134.005,0.415,0.611,0.164,0.202,0.305,0.0391,0.0,228382.0,The Weeknd
04948IGlqY1vSh7AHbueiQ,Blinding Lights,The Weeknd,2024,58,170.925,0.521,0.741,0.361,0.00172,0.079,0.0707,0.000185,200046.0,The Weeknd
07Kq5cRJkYNieu1rge3PZX,UNFORGIVEN - Japanese ver.,"LE SSERAFIM, ナイル・ロジャース, Ado",2023,58,104.002,0.797,0.873,0.435,0.121,0.121,0.0591,3.63e-05,182933.0,LE SSERAFIM
2nW48vXnZZ5EYka46v7GOk,Attention (250 Remix),NewJeans,2023,58,104.984,0.727,0.911,0.815,0.0442,0.249,0.034,0.0,181400.0,NewJeans
6JVXVLqCPaodBSEwRFUN8w,Ditto (250 Remix),NewJeans,2023,58,133.75,0.796,0.543,0.52,0.135,0.134,0.0593,0.0,201867.0,NewJeans
08hPrxBgkSFFNnheFd9u0r,Go To Sleep,"Hanumankind, Parimal Shais",2023,58,160.03,0.745,0.651,0.507,0.0121,0.174,0.0687,0.000643,201188.0,Hanumankind
7lFNXsbcbds699xCWO3pSe,Dear Reader,Taylor Swift,2022,58,107.954,0.681,0.396,0.157,0.487,0.117,0.0487,0.00138,225194.0,Taylor Swift
1Xg9k7OAyJryBXVx3KUklz,Take My Breath - Single Version,The Weeknd,2022,58,120.996,0.747,0.739,0.523,0.0106,0.101,0.0487,2.22e-05,220196.0,The Weeknd
1WOLOzZPyjUpJUnEI7kLI1,Lola's Chant,"Hanumankind, Kalmi",2022,58,129.06,0.677,0.709,0.384,0.0507,0.135,0.0474,0.295,142791.0,Hanumankind
0EepXu0NfnnUX8efEZR167,Forever Winter (Taylor's Version) (From The Vault),Taylor Swift,2021,58,116.012,0.611,0.552,0.41,0.256,0.134,0.031,0.0,263533.0,Taylor Swift
6M3PsepEj5gyJoIi7Xvr7u,Take My Breath - Single Version,The Weeknd,2021,58,120.996,0.747,0.739,0.523,0.0106,0.101,0.0487,2.22e-05,220196.0,The Weeknd
3Yp61j6axuQe4nxYWvbOXy,Frost,TOMORROW X TOGETHER,2021,58,96.004,0.776,0.746,0.581,0.00551,0.382,0.0532,0.0,194771.0,TOMORROW X TOGETHER
7ypFllJwlotXBJfLjsXhvo,Dear Sputnik,TOMORROW X TOGETHER,2021,58,125.09,0.529,0.806,0.492,0.000184,0.27,0.0364,4.87e-06,194913.0,TOMORROW X TOGETHER
7aely3H8kMj9o0gt6vXHE1,Die For You (feat. Dominic Fike),"Justin Bieber, Dominic Fike",2021,58,135.031,0.728,0.629,0.71,0.00196,0.0847,0.0318,1.94e-06,198426.0,Justin Bieber
10Z9RbwrTbQ0gQeNRJ2dC1,Lifetime,Justin Bieber,2021,58,179.637,0.48,0.274,0.332,0.771,0.114,0.0317,0.0,207020.0,Justin Bieber
08J4bMHbILkwSIhbtrcvjN,the 1 - the long pond studio sessions,Taylor Swift,2020,58,139.803,0.708,0.25,0.156,0.898,0.102,0.0361,0.026,219893.0,Taylor Swift
2hmafYGj1CXYKIYcMnX4lj,cardigan - cabin in candlelight version,Taylor Swift,2020,58,129.976,0.652,0.237,0.367,0.9,0.0991,0.0335,0.0,228000.0,Taylor Swift
3oF7Or7T35yhQbGxbCGvRX,Death By A Thousand Cuts - Live From Paris,Taylor Swift,2020,58,91.844,0.584,0.655,0.604,0.712,0.97,0.0306,0.0,199067.0,Taylor Swift
4MGexoZc12lqE0hYkq9YYx,august - the long pond studio sessions,Taylor Swift,2020,58,89.977,0.554,0.663,0.545,0.5,0.791,0.0324,4.77e-05,260000.0,Taylor Swift
5AG3LHmg3FyVbRESspoPAD,Save Your Tears,The Weeknd,2020,58,118.051,0.68,0.826,0.644,0.0212,0.543,0.0309,1.24e-05,215627.0,The Weeknd
1WrScpykT891CZhFThXJtj,We Lost The Summer,TOMORROW X TOGETHER,2020,58,105.748,0.551,0.784,0.764,0.0391,0.0332,0.0753,0.0,210549.0,TOMORROW X TOGETHER
3zLCX1TGMpsA67cW2pq6ut,永遠に光れ (Everlasting Shine),TOMORROW X TOGETHER,2020,58,127.097,0.527,0.891,0.39,0.119,0.208,0.0724,0.0,191147.0,TOMORROW X TOGETHER
2S5NuP68ckFRvC0qMd7dVR,Beauty And A Beat,"Justin Bieber, Nicki Minaj",2020,58,127.976,0.587,0.82,0.578,0.0011,0.131,0.0668,7.36e-06,226613.0,Justin Bieber
543bCW2ruMPmxUBWirQ3MR,Cross Me (feat. Chance the Rapper & PnB Rock),"Ed Sheeran, Chance the Rapper, PnB Rock",2019,58,95.005,0.746,0.787,0.607,0.214,0.0669,0.12,0.0,206187.0,Ed Sheeran
22PEycypPsZpzlMxTgukiQ,Our Summer,TOMORROW X TOGETHER,2019,58,107.98,0.739,0.571,0.267,0.00271,0.165,0.0323,0.0,210280.0,TOMORROW X TOGETHER
7oolFzHipTMg2nL7shhdz2,Eraser,Ed Sheeran,2017,58,86.013,0.64,0.812,0.914,0.086,0.0509,0.0834,0.0,227427.0,Ed Sheeran
3Te3gG6MPEDNqLGzWrjKC3,Nothing Without You,The Weeknd,2016,58,109.919,0.599,0.635,0.194,0.064,0.0878,0.0679,0.0,198653.0,The Weeknd
7iTloMifzZo9ZNZKEe4V2V,The Hills - Remix,"The Weeknd, Eminem",2015,58,111.156,0.46,0.628,0.354,0.0673,0.0934,0.225,0.0,263693.0,The Weeknd
7E390nZTMqEbrNC1TmHd42,The Feeling,"Justin Bieber, Halsey",2015,58,127.12,0.523,0.809,0.211,0.0823,0.0971,0.061,1.22e-06,244907.0,Justin Bieber
23UV8pJEvRnAZd6ZAXBC0H,No Pressure,"Justin Bieber, Big Sean",2015,58,148.986,0.647,0.596,0.557,0.123,0.279,0.224,0.0,286853.0,Justin Bieber
4NueXv4xT4WvQmYbDbjMoM,King Of The Fall,The Weeknd,2024,57,156.173,0.517,0.744,0.241,0.119,0.294,0.0516,0.0,301595.0,The Weeknd
7hIozlEu6hrYrtsXJj45A4,Heartless,The Weeknd,2024,57,169.909,0.535,0.743,0.262,0.0283,0.145,0.165,1.12e-06,198267.0,The Weeknd
0h5DkbfNEAxsquWRxqzOaO,The Hills,The Weeknd,2024,57,112.928,0.577,0.579,0.141,0.0632,0.137,0.0562,0.0,242291.0,The Weeknd
2x8uHFZoDuCwXDWhagx3Av,Wicked Games,The Weeknd,2024,57,114.025,0.656,0.571,0.348,0.0121,0.175,0.0315,6.12e-06,325234.0,The Weeknd
6iKlSDvBLyQP0AWygx01XT,Can't Feel My Face,The Weeknd,2024,57,107.985,0.699,0.762,0.648,0.163,0.0827,0.0456,0.0,213525.0,The Weeknd
2RzZMPIZIEomnQDq4eYIaW,I Feel It Coming (feat. Daft Punk),"The Weeknd, Daft Punk",2024,57,92.968,0.772,0.813,0.535,0.429,0.0851,0.156,0.0,269177.0,The Weeknd
08ZaKnsnO14nB9pxAgabCm,EASY,LE SSERAFIM,2024,57,165.004,0.744,0.7,0.602,0.189,0.114,0.0507,2.74e-06,164545.0,LE SSERAFIM
2D48pEtMZRYcByAhjvVLM3,Nassau,Shakira,2024,57,107.844,0.754,0.708,0.797,0.262,0.141,0.272,0.0,156467.0,Shakira
09mHLXMh3rmruStxevfh3U,La Fuerte,"Shakira, Bizarrap",2024,57,128.001,0.853,0.868,0.828,0.295,0.12,0.0427,3.12e-06,164833.0,Shakira
6c8jkAgbVk44B8SwRi8vQs,Tiempo Sin Verte,Shakira,2024,57,124.971,0.801,0.731,0.67,0.0252,0.303,0.0336,0.0,196233.0,Shakira
6KFhu3gk0whUnGCeOjkL8A,Magic,TOMORROW X TOGETHER,2023,57,108.119,0.661,0.852,0.495,0.00307,0.306,0.413,0.0,159750.0,TOMORROW X TOGETHER
2pCcl9FB4KCqYXYzloAMRK,Perfect Night (Sped Up ver.),LE SSERAFIM,2023,57,168.081,0.613,0.872,0.548,0.091,0.0877,0.0382,4.15e-05,128779.0,LE SSERAFIM
12Yy0hZrUebGnr3IrppPnW,Zero (J.I.D Remix),"NewJeans, JID",2023,57,172.02,0.69,0.77,0.692,0.166,0.663,0.231,0.000169,224682.0,NewJeans
4yjDMKCAeLovlo9ih0AgXW,OMG (FRNK Remix),NewJeans,2023,57,129.039,0.759,0.856,0.686,0.268,0.248,0.0452,0.0,210400.0,NewJeans
1ZlHr9FYHT7YTbXCoxPq5C,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),"Shakira, Freshlyground",2023,57,127.031,0.697,0.91,0.623,0.00271,0.147,0.247,0.0,201773.0,Shakira
0j0gJqxitjhmmkrW56dtQH,Anti-Hero (feat. Bleachers),"Taylor Swift, Bleachers",2022,57,96.947,0.633,0.809,0.471,0.00956,0.102,0.0364,0.00215,228397.0,Taylor Swift
4356PL6jkERzJouVfQQkZo,High Infidelity,Taylor Swift,2022,57,87.963,0.652,0.536,0.758,0.712,0.0854,0.0881,0.0,231475.0,Taylor Swift
6krYS8KtmNAYyb5uTZiYW4,Dawn FM,The Weeknd,2022,57,111.65,0.28,0.478,0.0807,0.674,0.483,0.037,5.85e-05,96240.0,The Weeknd
20pl0RVGT7P6L1Jr9p51nw,Trust Fund Baby,TOMORROW X TOGETHER,2022,57,66.802,0.465,0.407,0.347,0.715,0.0523,0.0819,0.0,156364.0,TOMORROW X TOGETHER
0v1cUEN3oF5URBDpc0wVtF,Anti-Romantic,TOMORROW X TOGETHER,2021,57,142.977,0.641,0.489,0.206,0.0509,0.071,0.11,0.0,215188.0,TOMORROW X TOGETHER
15Ocew2xtUZAtviIClOaPt,Magic,TOMORROW X TOGETHER,2021,57,108.087,0.681,0.88,0.506,0.00303,0.32,0.421,0.0,159750.0,TOMORROW X TOGETHER
4MmMxyew8yq1OEyJOMaX6M,As I Am (feat. Khalid),"Justin Bieber, Khalid",2021,57,99.947,0.608,0.547,0.108,0.131,0.0974,0.0368,0.0,174406.0,Justin Bieber
6mqyTq948oap5AkyTsd6XF,the lakes - the long pond studio sessions,Taylor Swift,2020,57,89.844,0.606,0.221,0.112,0.794,0.0888,0.0468,0.0,199733.0,Taylor Swift
560uQyz3p5G9WdnMX39xc6,illicit affairs - the long pond studio sessions,Taylor Swift,2020,57,117.699,0.489,0.235,0.435,0.883,0.113,0.0356,0.0,183720.0,Taylor Swift
7N015NTIWGjQDddHUdHPoO,exile (feat. Bon Iver) - the long pond studio sessions,"Taylor Swift, Bon Iver",2020,57,151.956,0.359,0.305,0.108,0.848,0.111,0.0306,6.74e-05,279893.0,Taylor Swift
2yceD2hx5HhOLgkm1CITCi,mirrorball - the long pond studio sessions,Taylor Swift,2020,57,109.993,0.509,0.386,0.109,0.78,0.118,0.0272,3.45e-05,237373.0,Taylor Swift
12I69qHomlIZflYA1G2MAp,Maze in the Mirror,TOMORROW X TOGETHER,2020,57,152.764,0.379,0.505,0.458,0.209,0.117,0.0302,0.0,226083.0,TOMORROW X TOGETHER
40qyPyljksBEqlNw5sW37T,Habitual,Justin Bieber,2020,57,138.995,0.761,0.443,0.626,0.525,0.0751,0.0448,1.83e-05,168200.0,Justin Bieber
521Os1SMlxmsoevsqyjNmJ,Changes,Justin Bieber,2020,57,65.877,0.504,0.412,0.616,0.738,0.12,0.0422,0.0,135493.0,Justin Bieber
3HHFOztnhfIWxjOr2s06sw,Blue Orangeade,TOMORROW X TOGETHER,2019,57,111.004,0.758,0.849,0.429,0.0063,0.144,0.0575,0.0,185520.0,TOMORROW X TOGETHER
72rUKYfdSaMVhgUhajRvrX,New Rules,TOMORROW X TOGETHER,2019,57,120.015,0.762,0.791,0.393,0.015,0.312,0.102,2.49e-06,174107.0,TOMORROW X TOGETHER
1KeZgPUr54C8iz3FjqzVoz,Young,The Chainsmokers,2017,57,103.006,0.615,0.564,0.454,0.0105,0.148,0.0291,0.0,224773.0,The Chainsmokers
1JI70l1lE5IF2tgJm5TnMD,Don't Let Me Down (feat. Daya) - Hardwell & Sephyx Remix,"The Chainsmokers, Daya, Hardwell, Sephyx",2016,57,149.864,0.509,0.897,0.283,0.0861,0.0625,0.0454,0.000634,162440.0,The Chainsmokers
0Heg7xuh81isHE7TCCLxxz,House Of Balloons / Glass Table Girls,The Weeknd,2024,56,88.992,0.668,0.502,0.243,0.00283,0.265,0.0337,0.00322,407316.0,The Weeknd
6EsmgNOkSDEzL4KWLkqwGK,Miracle,TOMORROW X TOGETHER,2024,56,123.064,0.622,0.778,0.215,0.00739,0.0952,0.0528,0.0,163886.0,TOMORROW X TOGETHER
